NUTS0_code,process,month,day_type,hour,load
DE,iron_and_steel,2,2,19,113.8863739
DE,iron_and_steel,2,2,20,113.8863739
DE,iron_and_steel,2,2,21,113.8863739
DE,iron_and_steel,2,2,22,113.8863739
DE,iron_and_steel,2,2,23,111.7439738
DE,iron_and_steel,2,2,24,111.7439738
DE,iron_and_steel,3,0,1,112.789312
DE,iron_and_steel,3,0,2,112.789312
DE,iron_and_steel,3,0,3,112.789312
DE,iron_and_steel,3,0,4,112.789312
DE,iron_and_steel,3,0,5,112.789312
DE,iron_and_steel,3,0,6,112.789312
DE,iron_and_steel,3,0,7,115.0739597
DE,iron_and_steel,3,0,8,115.1961657
DE,iron_and_steel,3,0,9,115.359107
DE,iron_and_steel,3,0,10,115.359107
DE,iron_and_steel,3,0,11,115.359107
DE,iron_and_steel,3,0,12,115.359107
DE,iron_and_steel,3,0,13,115.359107
DE,iron_and_steel,3,0,14,115.359107
DE,iron_and_steel,3,0,15,115.1961657
DE,iron_and_steel,3,0,16,115.0739597
DE,iron_and_steel,3,0,17,114.9517537
DE,iron_and_steel,3,0,18,114.9517537
DE,iron_and_steel,3,0,19,114.9517537
DE,iron_and_steel,3,0,20,114.9517537
DE,iron_and_steel,3,0,21,114.9517537
DE,iron_and_steel,3,0,22,114.9517537
DE,iron_and_steel,3,0,23,112.789312
DE,iron_and_steel,3,0,24,112.789312
DE,iron_and_steel,3,1,1,112.7893125
DE,iron_and_steel,3,1,2,112.7893125
DE,iron_and_steel,3,1,3,112.7893125
DE,iron_and_steel,3,1,4,112.7893125
DE,iron_and_steel,3,1,5,112.7893125
DE,iron_and_steel,3,1,6,112.7893125
DE,iron_and_steel,3,1,7,115.0739602
DE,iron_and_steel,3,1,8,115.1961662
DE,iron_and_steel,3,1,9,115.3591075
DE,iron_and_steel,3,1,10,115.3591075
DE,iron_and_steel,3,1,11,115.3591075
DE,iron_and_steel,3,1,12,115.3591075
DE,iron_and_steel,3,1,13,115.3591075
DE,iron_and_steel,3,1,14,115.3591075
DE,iron_and_steel,3,1,15,115.1961662
DE,iron_and_steel,3,1,16,115.0739602
DE,iron_and_steel,3,1,17,114.9517542
DE,iron_and_steel,3,1,18,114.9517542
DE,iron_and_steel,3,1,19,114.9517542
DE,iron_and_steel,3,1,20,114.9517542
DE,iron_and_steel,3,1,21,114.9517542
DE,iron_and_steel,3,1,22,114.9517542
DE,iron_and_steel,3,1,23,112.7893125
DE,iron_and_steel,3,1,24,112.7893125
DE,iron_and_steel,3,2,1,111.9164875
DE,iron_and_steel,3,2,2,111.9164875
DE,iron_and_steel,3,2,3,111.9164875
DE,iron_and_steel,3,2,4,111.9164875
DE,iron_and_steel,3,2,5,111.9164875
DE,iron_and_steel,3,2,6,111.9164875
DE,iron_and_steel,3,2,7,114.1834554
DE,iron_and_steel,3,2,8,114.3047157
DE,iron_and_steel,3,2,9,114.4663961
DE,iron_and_steel,3,2,10,114.4663961
DE,iron_and_steel,3,2,11,114.4663961
DE,iron_and_steel,3,2,12,114.4663961
DE,iron_and_steel,3,2,13,114.4663961
DE,iron_and_steel,3,2,14,114.4663961
DE,iron_and_steel,3,2,15,114.3047157
DE,iron_and_steel,3,2,16,114.1834554
DE,iron_and_steel,3,2,17,114.0621951
DE,iron_and_steel,3,2,18,114.0621951
DE,iron_and_steel,3,2,19,114.0621951
DE,iron_and_steel,3,2,20,114.0621951
DE,iron_and_steel,3,2,21,114.0621951
DE,iron_and_steel,3,2,22,114.0621951
DE,iron_and_steel,3,2,23,111.9164875
DE,iron_and_steel,3,2,24,111.9164875
DE,iron_and_steel,4,0,1,112.419104
DE,iron_and_steel,4,0,2,112.419104
DE,iron_and_steel,4,0,3,112.419104
DE,iron_and_steel,4,0,4,112.419104
DE,iron_and_steel,4,0,5,112.419104
DE,iron_and_steel,4,0,6,112.419104
DE,iron_and_steel,4,0,7,114.6962528
DE,iron_and_steel,4,0,8,114.8180577
DE,iron_and_steel,4,0,9,114.9804642
DE,iron_and_steel,4,0,10,114.9804642
DE,iron_and_steel,4,0,11,114.9804642
DE,iron_and_steel,4,0,12,114.9804642
DE,iron_and_steel,4,0,13,114.9804642
DE,iron_and_steel,4,0,14,114.9804642
DE,iron_and_steel,4,0,15,114.8180577
DE,iron_and_steel,4,0,16,114.6962528
DE,iron_and_steel,4,0,17,114.574448
DE,iron_and_steel,4,0,18,114.574448
DE,iron_and_steel,4,0,19,114.574448
DE,iron_and_steel,4,0,20,114.574448
DE,iron_and_steel,4,0,21,114.574448
DE,iron_and_steel,4,0,22,114.574448
DE,iron_and_steel,4,0,23,112.419104
DE,iron_and_steel,4,0,24,112.419104
DE,iron_and_steel,4,1,1,112.4191045
DE,iron_and_steel,4,1,2,112.4191045
DE,iron_and_steel,4,1,3,112.4191045
DE,iron_and_steel,4,1,4,112.4191045
DE,iron_and_steel,4,1,5,112.4191045
DE,iron_and_steel,4,1,6,112.4191045
DE,iron_and_steel,4,1,7,114.6962533
DE,iron_and_steel,4,1,8,114.8180582
DE,iron_and_steel,4,1,9,114.9804647
DE,iron_and_steel,4,1,10,114.9804647
DE,iron_and_steel,4,1,11,114.9804647
DE,iron_and_steel,4,1,12,114.9804647
DE,iron_and_steel,4,1,13,114.9804647
DE,iron_and_steel,4,1,14,114.9804647
DE,iron_and_steel,4,1,15,114.8180582
DE,iron_and_steel,4,1,16,114.6962533
DE,iron_and_steel,4,1,17,114.5744485
DE,iron_and_steel,4,1,18,114.5744485
DE,iron_and_steel,4,1,19,114.5744485
DE,iron_and_steel,4,1,20,114.5744485
DE,iron_and_steel,4,1,21,114.5744485
DE,iron_and_steel,4,1,22,114.5744485
DE,iron_and_steel,4,1,23,112.4191045
DE,iron_and_steel,4,1,24,112.4191045
DE,iron_and_steel,4,2,1,111.5491444
DE,iron_and_steel,4,2,2,111.5491444
DE,iron_and_steel,4,2,3,111.5491444
DE,iron_and_steel,4,2,4,111.5491444
DE,iron_and_steel,4,2,5,111.5491444
DE,iron_and_steel,4,2,6,111.5491444
DE,iron_and_steel,4,2,7,113.8086714
DE,iron_and_steel,4,2,8,113.9295337
DE,iron_and_steel,4,2,9,114.0906834
DE,iron_and_steel,4,2,10,114.0906834
DE,iron_and_steel,4,2,11,114.0906834
DE,iron_and_steel,4,2,12,114.0906834
DE,iron_and_steel,4,2,13,114.0906834
DE,iron_and_steel,4,2,14,114.0906834
DE,iron_and_steel,4,2,15,113.9295337
DE,iron_and_steel,4,2,16,113.8086714
DE,iron_and_steel,4,2,17,113.6878092
DE,iron_and_steel,4,2,18,113.6878092
DE,iron_and_steel,4,2,19,113.6878092
DE,iron_and_steel,4,2,20,113.6878092
DE,iron_and_steel,4,2,21,113.6878092
DE,iron_and_steel,4,2,22,113.6878092
DE,iron_and_steel,4,2,23,111.5491444
DE,iron_and_steel,4,2,24,111.5491444
DE,iron_and_steel,5,0,1,112.4735793
DE,iron_and_steel,5,0,2,112.4735793
DE,iron_and_steel,5,0,3,112.4735793
DE,iron_and_steel,5,0,4,112.4735793
DE,iron_and_steel,5,0,5,112.4735793
DE,iron_and_steel,5,0,6,112.4735793
DE,iron_and_steel,5,0,7,114.7518316
DE,iron_and_steel,5,0,8,114.8736955
DE,iron_and_steel,5,0,9,115.0361806
DE,iron_and_steel,5,0,10,115.0361806
