date,day_type,hour,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DED2,DED4,DED5,DEE0,DEF0,DEG0,Dec-00
1/6/2019 20:00,2,20,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79,12156.79
1/6/2019 21:00,2,21,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8,11380.8
1/6/2019 22:00,2,22,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82,10992.82
1/6/2019 23:00,2,23,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26,8794.26
1/7/2019 0:00,0,0,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76,5881.76
1/7/2019 1:00,0,1,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25
1/7/2019 2:00,0,2,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42
1/7/2019 3:00,0,3,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88
1/7/2019 4:00,0,4,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21
1/7/2019 5:00,0,5,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4
1/7/2019 6:00,0,6,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77
1/7/2019 7:00,0,7,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13
1/7/2019 8:00,0,8,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97
1/7/2019 9:00,0,9,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67
1/7/2019 10:00,0,10,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5
1/7/2019 11:00,0,11,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93
1/7/2019 12:00,0,12,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3
1/7/2019 13:00,0,13,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61
1/7/2019 14:00,0,14,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93
1/7/2019 15:00,0,15,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99
1/7/2019 16:00,0,16,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37
1/7/2019 17:00,0,17,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73
1/7/2019 18:00,0,18,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95
1/7/2019 19:00,0,19,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18
1/7/2019 20:00,0,20,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77
1/7/2019 21:00,0,21,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83
1/7/2019 22:00,0,22,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5
1/7/2019 23:00,0,23,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6
1/8/2019 0:00,0,0,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42
1/8/2019 1:00,0,1,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25
1/8/2019 2:00,0,2,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42
1/8/2019 3:00,0,3,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88
1/8/2019 4:00,0,4,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21
1/8/2019 5:00,0,5,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4
1/8/2019 6:00,0,6,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77
1/8/2019 7:00,0,7,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13
1/8/2019 8:00,0,8,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97
1/8/2019 9:00,0,9,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67
1/8/2019 10:00,0,10,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5
1/8/2019 11:00,0,11,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93
1/8/2019 12:00,0,12,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3
1/8/2019 13:00,0,13,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61
1/8/2019 14:00,0,14,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93
1/8/2019 15:00,0,15,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99
1/8/2019 16:00,0,16,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37,7754.37
1/8/2019 17:00,0,17,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73,7107.73
1/8/2019 18:00,0,18,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95,9176.95
1/8/2019 19:00,0,19,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18,11634.18
1/8/2019 20:00,0,20,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77,13444.77
1/8/2019 21:00,0,21,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83,12280.83
1/8/2019 22:00,0,22,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5,11763.5
1/8/2019 23:00,0,23,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6,9435.6
1/9/2019 0:00,0,0,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42,6202.42
1/9/2019 1:00,0,1,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25
1/9/2019 2:00,0,2,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42,1160.42
1/9/2019 3:00,0,3,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88,450.88
1/9/2019 4:00,0,4,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21,580.21
1/9/2019 5:00,0,5,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4,1742.4
1/9/2019 6:00,0,6,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77,5943.77
1/9/2019 7:00,0,7,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13,12410.13
1/9/2019 8:00,0,8,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97,16289.97
1/9/2019 9:00,0,9,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67,16160.67
1/9/2019 10:00,0,10,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5
1/9/2019 11:00,0,11,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93,10340.93
1/9/2019 12:00,0,12,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3
1/9/2019 13:00,0,13,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61,9435.61
1/9/2019 14:00,0,14,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93,9564.93
1/9/2019 15:00,0,15,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99,8788.99
