date,day_type,hour,load,scaled_load_MWh
1/1/2019 0:00,0,0,0.0,0.0
1/1/2019 1:00,0,1,9.88,62.05457938928747
1/1/2019 2:00,0,2,9.12,57.28115020549612
1/1/2019 3:00,0,3,7.98,50.12100642980911
1/1/2019 4:00,0,4,7.22,45.347577246017764
1/1/2019 5:00,0,5,6.84,42.96086265412209
1/1/2019 6:00,0,6,7.22,45.347577246017764
1/1/2019 7:00,0,7,7.6,47.73429183791343
1/1/2019 8:00,0,8,10.26,64.44129398118314
1/1/2019 9:00,0,9,12.54,78.76158153255716
1/1/2019 10:00,0,10,16.34,102.62872745151388
1/1/2019 11:00,0,11,19.0,119.33572959478359
1/1/2019 12:00,0,12,22.42,140.81616092184464
1/1/2019 13:00,0,13,25.84,162.29659224890568
1/1/2019 14:00,0,14,28.12,176.61687980027972
1/1/2019 15:00,0,15,30.02,188.55045275975806
1/1/2019 16:00,0,16,30.78,193.32388194354942
1/1/2019 17:00,0,17,31.54,198.09731112734073
1/1/2019 18:00,0,18,30.4,190.93716735165373
1/1/2019 19:00,0,19,28.5,179.0035943921754
1/1/2019 20:00,0,20,25.46,159.90987765701001
1/1/2019 21:00,0,21,22.04,138.42944632994895
1/1/2019 22:00,0,22,18.24,114.56230041099224
1/1/2019 23:00,0,23,15.96,100.24201285961821
1/2/2019 0:00,0,0,12.92,81.14829612445284
1/2/2019 1:00,0,1,9.88,62.05457938928747
1/2/2019 2:00,0,2,9.12,57.28115020549612
1/2/2019 3:00,0,3,7.98,50.12100642980911
1/2/2019 4:00,0,4,7.22,45.347577246017764
1/2/2019 5:00,0,5,6.84,42.96086265412209
1/2/2019 6:00,0,6,7.22,45.347577246017764
1/2/2019 7:00,0,7,7.6,47.73429183791343
1/2/2019 8:00,0,8,10.26,64.44129398118314
1/2/2019 9:00,0,9,12.54,78.76158153255716
1/2/2019 10:00,0,10,16.34,102.62872745151388
1/2/2019 11:00,0,11,19.0,119.33572959478359
1/2/2019 12:00,0,12,22.42,140.81616092184464
1/2/2019 13:00,0,13,25.84,162.29659224890568
1/2/2019 14:00,0,14,28.12,176.61687980027972
1/2/2019 15:00,0,15,30.02,188.55045275975806
1/2/2019 16:00,0,16,30.78,193.32388194354942
1/2/2019 17:00,0,17,31.54,198.09731112734073
1/2/2019 18:00,0,18,30.4,190.93716735165373
1/2/2019 19:00,0,19,28.5,179.0035943921754
1/2/2019 20:00,0,20,25.46,159.90987765701001
1/2/2019 21:00,0,21,22.04,138.42944632994895
1/2/2019 22:00,0,22,18.24,114.56230041099224
1/2/2019 23:00,0,23,15.96,100.24201285961821
1/3/2019 0:00,0,0,12.92,81.14829612445284
1/3/2019 1:00,0,1,9.88,62.05457938928747
1/3/2019 2:00,0,2,9.12,57.28115020549612
1/3/2019 3:00,0,3,7.98,50.12100642980911
1/3/2019 4:00,0,4,7.22,45.347577246017764
1/3/2019 5:00,0,5,6.84,42.96086265412209
1/3/2019 6:00,0,6,7.22,45.347577246017764
1/3/2019 7:00,0,7,7.6,47.73429183791343
1/3/2019 8:00,0,8,10.26,64.44129398118314
1/3/2019 9:00,0,9,12.54,78.76158153255716
1/3/2019 10:00,0,10,16.34,102.62872745151388
1/3/2019 11:00,0,11,19.0,119.33572959478359
1/3/2019 12:00,0,12,22.42,140.81616092184464
1/3/2019 13:00,0,13,25.84,162.29659224890568
1/3/2019 14:00,0,14,28.12,176.61687980027972
1/3/2019 15:00,0,15,30.02,188.55045275975806
1/3/2019 16:00,0,16,30.78,193.32388194354942
1/3/2019 17:00,0,17,31.54,198.09731112734073
1/3/2019 18:00,0,18,30.4,190.93716735165373
1/3/2019 19:00,0,19,28.5,179.0035943921754
1/3/2019 20:00,0,20,25.46,159.90987765701001
1/3/2019 21:00,0,21,22.04,138.42944632994895
1/3/2019 22:00,0,22,18.24,114.56230041099224
1/3/2019 23:00,0,23,15.96,100.24201285961821
1/4/2019 0:00,0,0,12.92,81.14829612445284
1/4/2019 1:00,0,1,9.88,62.05457938928747
1/4/2019 2:00,0,2,9.12,57.28115020549612
1/4/2019 3:00,0,3,7.98,50.12100642980911
1/4/2019 4:00,0,4,7.22,45.347577246017764
1/4/2019 5:00,0,5,6.84,42.96086265412209
1/4/2019 6:00,0,6,7.22,45.347577246017764
1/4/2019 7:00,0,7,7.6,47.73429183791343
1/4/2019 8:00,0,8,10.26,64.44129398118314
1/4/2019 9:00,0,9,12.54,78.76158153255716
1/4/2019 10:00,0,10,16.34,102.62872745151388
1/4/2019 11:00,0,11,19.0,119.33572959478359
1/4/2019 12:00,0,12,22.42,140.81616092184464
1/4/2019 13:00,0,13,25.84,162.29659224890568
1/4/2019 14:00,0,14,28.12,176.61687980027972
1/4/2019 15:00,0,15,30.02,188.55045275975806
1/4/2019 16:00,0,16,30.78,193.32388194354942
1/4/2019 17:00,0,17,31.54,198.09731112734073
1/4/2019 18:00,0,18,30.4,190.93716735165373
1/4/2019 19:00,0,19,28.5,179.0035943921754
1/4/2019 20:00,0,20,25.46,159.90987765701001
1/4/2019 21:00,0,21,22.04,138.42944632994895
1/4/2019 22:00,0,22,18.24,114.56230041099224
1/4/2019 23:00,0,23,15.96,100.24201285961821
1/5/2019 0:00,1,0,12.92,81.14829612445284
1/5/2019 1:00,1,1,9.88,62.05457938928747
1/5/2019 2:00,1,2,9.12,57.28115020549612
1/5/2019 3:00,1,3,7.98,50.12100642980911
1/5/2019 4:00,1,4,7.22,45.347577246017764
1/5/2019 5:00,1,5,6.84,42.96086265412209
1/5/2019 6:00,1,6,7.22,45.347577246017764
1/5/2019 7:00,1,7,7.6,47.73429183791343
1/5/2019 8:00,1,8,10.26,64.44129398118314
1/5/2019 9:00,1,9,12.54,78.76158153255716
1/5/2019 10:00,1,10,16.34,102.62872745151388
1/5/2019 11:00,1,11,19.0,119.33572959478359
1/5/2019 12:00,1,12,22.42,140.81616092184464
1/5/2019 13:00,1,13,25.84,162.29659224890568
1/5/2019 14:00,1,14,28.12,176.61687980027972
1/5/2019 15:00,1,15,30.02,188.55045275975806
1/5/2019 16:00,1,16,30.78,193.32388194354942
1/5/2019 17:00,1,17,31.54,198.09731112734073
1/5/2019 18:00,1,18,30.4,190.93716735165373
1/5/2019 19:00,1,19,28.5,179.0035943921754
1/5/2019 20:00,1,20,25.46,159.90987765701001
1/5/2019 21:00,1,21,22.04,138.42944632994895
1/5/2019 22:00,1,22,18.24,114.56230041099224
1/5/2019 23:00,1,23,15.96,100.24201285961821
1/6/2019 0:00,2,0,12.92,81.14829612445284
1/6/2019 1:00,2,1,9.88,62.05457938928747
1/6/2019 2:00,2,2,9.12,57.28115020549612
1/6/2019 3:00,2,3,7.98,50.12100642980911
1/6/2019 4:00,2,4,7.22,45.347577246017764
1/6/2019 5:00,2,5,6.84,42.96086265412209
1/6/2019 6:00,2,6,7.22,45.347577246017764
1/6/2019 7:00,2,7,7.6,47.73429183791343
1/6/2019 8:00,2,8,10.26,64.44129398118314
1/6/2019 9:00,2,9,12.54,78.76158153255716
1/6/2019 10:00,2,10,16.34,102.62872745151388
1/6/2019 11:00,2,11,19.0,119.33572959478359
1/6/2019 12:00,2,12,22.42,140.81616092184464
1/6/2019 13:00,2,13,25.84,162.29659224890568
1/6/2019 14:00,2,14,28.12,176.61687980027972
1/6/2019 15:00,2,15,30.02,188.55045275975806
1/6/2019 16:00,2,16,30.78,193.32388194354942
1/6/2019 17:00,2,17,31.54,198.09731112734073
1/6/2019 18:00,2,18,30.4,190.93716735165373
1/6/2019 19:00,2,19,28.5,179.0035943921754
1/6/2019 20:00,2,20,25.46,159.90987765701001
1/6/2019 21:00,2,21,22.04,138.42944632994895
1/6/2019 22:00,2,22,18.24,114.56230041099224
1/6/2019 23:00,2,23,15.96,100.24201285961821
1/7/2019 0:00,0,0,12.92,81.14829612445284
1/7/2019 1:00,0,1,9.88,62.05457938928747
1/7/2019 2:00,0,2,9.12,57.28115020549612
1/7/2019 3:00,0,3,7.98,50.12100642980911
1/7/2019 4:00,0,4,7.22,45.347577246017764
1/7/2019 5:00,0,5,6.84,42.96086265412209
1/7/2019 6:00,0,6,7.22,45.347577246017764
1/7/2019 7:00,0,7,7.6,47.73429183791343
1/7/2019 8:00,0,8,10.26,64.44129398118314
1/7/2019 9:00,0,9,12.54,78.76158153255716
1/7/2019 10:00,0,10,16.34,102.62872745151388
1/7/2019 11:00,0,11,19.0,119.33572959478359
1/7/2019 12:00,0,12,22.42,140.81616092184464
1/7/2019 13:00,0,13,25.84,162.29659224890568
1/7/2019 14:00,0,14,28.12,176.61687980027972
1/7/2019 15:00,0,15,30.02,188.55045275975806
1/7/2019 16:00,0,16,30.78,193.32388194354942
1/7/2019 17:00,0,17,31.54,198.09731112734073
1/7/2019 18:00,0,18,30.4,190.93716735165373
1/7/2019 19:00,0,19,28.5,179.0035943921754
1/7/2019 20:00,0,20,25.46,159.90987765701001
1/7/2019 21:00,0,21,22.04,138.42944632994895
1/7/2019 22:00,0,22,18.24,114.56230041099224
1/7/2019 23:00,0,23,15.96,100.24201285961821
1/8/2019 0:00,0,0,12.92,81.14829612445284
1/8/2019 1:00,0,1,9.88,62.05457938928747
1/8/2019 2:00,0,2,9.12,57.28115020549612
1/8/2019 3:00,0,3,7.98,50.12100642980911
1/8/2019 4:00,0,4,7.22,45.347577246017764
1/8/2019 5:00,0,5,6.84,42.96086265412209
1/8/2019 6:00,0,6,7.22,45.347577246017764
1/8/2019 7:00,0,7,7.6,47.73429183791343
1/8/2019 8:00,0,8,10.26,64.44129398118314
1/8/2019 9:00,0,9,12.54,78.76158153255716
1/8/2019 10:00,0,10,16.34,102.62872745151388
1/8/2019 11:00,0,11,19.0,119.33572959478359
1/8/2019 12:00,0,12,22.42,140.81616092184464
1/8/2019 13:00,0,13,25.84,162.29659224890568
1/8/2019 14:00,0,14,28.12,176.61687980027972
1/8/2019 15:00,0,15,30.02,188.55045275975806
1/8/2019 16:00,0,16,30.78,193.32388194354942
1/8/2019 17:00,0,17,31.54,198.09731112734073
1/8/2019 18:00,0,18,30.4,190.93716735165373
1/8/2019 19:00,0,19,28.5,179.0035943921754
1/8/2019 20:00,0,20,25.46,159.90987765701001
1/8/2019 21:00,0,21,22.04,138.42944632994895
1/8/2019 22:00,0,22,18.24,114.56230041099224
1/8/2019 23:00,0,23,15.96,100.24201285961821
1/9/2019 0:00,0,0,12.92,81.14829612445284
1/9/2019 1:00,0,1,9.88,62.05457938928747
1/9/2019 2:00,0,2,9.12,57.28115020549612
1/9/2019 3:00,0,3,7.98,50.12100642980911
1/9/2019 4:00,0,4,7.22,45.347577246017764
1/9/2019 5:00,0,5,6.84,42.96086265412209
1/9/2019 6:00,0,6,7.22,45.347577246017764
1/9/2019 7:00,0,7,7.6,47.73429183791343
1/9/2019 8:00,0,8,10.26,64.44129398118314
1/9/2019 9:00,0,9,12.54,78.76158153255716
1/9/2019 10:00,0,10,16.34,102.62872745151388
1/9/2019 11:00,0,11,19.0,119.33572959478359
1/9/2019 12:00,0,12,22.42,140.81616092184464
1/9/2019 13:00,0,13,25.84,162.29659224890568
1/9/2019 14:00,0,14,28.12,176.61687980027972
1/9/2019 15:00,0,15,30.02,188.55045275975806
1/9/2019 16:00,0,16,30.78,193.32388194354942
1/9/2019 17:00,0,17,31.54,198.09731112734073
1/9/2019 18:00,0,18,30.4,190.93716735165373
1/9/2019 19:00,0,19,28.5,179.0035943921754
1/9/2019 20:00,0,20,25.46,159.90987765701001
1/9/2019 21:00,0,21,22.04,138.42944632994895
1/9/2019 22:00,0,22,18.24,114.56230041099224
1/9/2019 23:00,0,23,15.96,100.24201285961821
1/10/2019 0:00,0,0,12.92,81.14829612445284
1/10/2019 1:00,0,1,9.88,62.05457938928747
1/10/2019 2:00,0,2,9.12,57.28115020549612
1/10/2019 3:00,0,3,7.98,50.12100642980911
1/10/2019 4:00,0,4,7.22,45.347577246017764
1/10/2019 5:00,0,5,6.84,42.96086265412209
1/10/2019 6:00,0,6,7.22,45.347577246017764
1/10/2019 7:00,0,7,7.6,47.73429183791343
1/10/2019 8:00,0,8,10.26,64.44129398118314
1/10/2019 9:00,0,9,12.54,78.76158153255716
1/10/2019 10:00,0,10,16.34,102.62872745151388
1/10/2019 11:00,0,11,19.0,119.33572959478359
1/10/2019 12:00,0,12,22.42,140.81616092184464
1/10/2019 13:00,0,13,25.84,162.29659224890568
1/10/2019 14:00,0,14,28.12,176.61687980027972
1/10/2019 15:00,0,15,30.02,188.55045275975806
1/10/2019 16:00,0,16,30.78,193.32388194354942
1/10/2019 17:00,0,17,31.54,198.09731112734073
1/10/2019 18:00,0,18,30.4,190.93716735165373
1/10/2019 19:00,0,19,28.5,179.0035943921754
1/10/2019 20:00,0,20,25.46,159.90987765701001
1/10/2019 21:00,0,21,22.04,138.42944632994895
1/10/2019 22:00,0,22,18.24,114.56230041099224
1/10/2019 23:00,0,23,15.96,100.24201285961821
1/11/2019 0:00,0,0,12.92,81.14829612445284
1/11/2019 1:00,0,1,9.88,62.05457938928747
1/11/2019 2:00,0,2,9.12,57.28115020549612
1/11/2019 3:00,0,3,7.98,50.12100642980911
1/11/2019 4:00,0,4,7.22,45.347577246017764
1/11/2019 5:00,0,5,6.84,42.96086265412209
1/11/2019 6:00,0,6,7.22,45.347577246017764
1/11/2019 7:00,0,7,7.6,47.73429183791343
1/11/2019 8:00,0,8,10.26,64.44129398118314
1/11/2019 9:00,0,9,12.54,78.76158153255716
1/11/2019 10:00,0,10,16.34,102.62872745151388
1/11/2019 11:00,0,11,19.0,119.33572959478359
1/11/2019 12:00,0,12,22.42,140.81616092184464
1/11/2019 13:00,0,13,25.84,162.29659224890568
1/11/2019 14:00,0,14,28.12,176.61687980027972
1/11/2019 15:00,0,15,30.02,188.55045275975806
1/11/2019 16:00,0,16,30.78,193.32388194354942
1/11/2019 17:00,0,17,31.54,198.09731112734073
1/11/2019 18:00,0,18,30.4,190.93716735165373
1/11/2019 19:00,0,19,28.5,179.0035943921754
1/11/2019 20:00,0,20,25.46,159.90987765701001
1/11/2019 21:00,0,21,22.04,138.42944632994895
1/11/2019 22:00,0,22,18.24,114.56230041099224
1/11/2019 23:00,0,23,15.96,100.24201285961821
1/12/2019 0:00,1,0,12.92,81.14829612445284
1/12/2019 1:00,1,1,9.88,62.05457938928747
1/12/2019 2:00,1,2,9.12,57.28115020549612
1/12/2019 3:00,1,3,7.98,50.12100642980911
1/12/2019 4:00,1,4,7.22,45.347577246017764
1/12/2019 5:00,1,5,6.84,42.96086265412209
1/12/2019 6:00,1,6,7.22,45.347577246017764
1/12/2019 7:00,1,7,7.6,47.73429183791343
1/12/2019 8:00,1,8,10.26,64.44129398118314
1/12/2019 9:00,1,9,12.54,78.76158153255716
1/12/2019 10:00,1,10,16.34,102.62872745151388
1/12/2019 11:00,1,11,19.0,119.33572959478359
1/12/2019 12:00,1,12,22.42,140.81616092184464
1/12/2019 13:00,1,13,25.84,162.29659224890568
1/12/2019 14:00,1,14,28.12,176.61687980027972
1/12/2019 15:00,1,15,30.02,188.55045275975806
1/12/2019 16:00,1,16,30.78,193.32388194354942
1/12/2019 17:00,1,17,31.54,198.09731112734073
1/12/2019 18:00,1,18,30.4,190.93716735165373
1/12/2019 19:00,1,19,28.5,179.0035943921754
1/12/2019 20:00,1,20,25.46,159.90987765701001
1/12/2019 21:00,1,21,22.04,138.42944632994895
1/12/2019 22:00,1,22,18.24,114.56230041099224
1/12/2019 23:00,1,23,15.96,100.24201285961821
1/13/2019 0:00,2,0,12.92,81.14829612445284
1/13/2019 1:00,2,1,9.88,62.05457938928747
1/13/2019 2:00,2,2,9.12,57.28115020549612
1/13/2019 3:00,2,3,7.98,50.12100642980911
1/13/2019 4:00,2,4,7.22,45.347577246017764
1/13/2019 5:00,2,5,6.84,42.96086265412209
1/13/2019 6:00,2,6,7.22,45.347577246017764
1/13/2019 7:00,2,7,7.6,47.73429183791343
1/13/2019 8:00,2,8,10.26,64.44129398118314
1/13/2019 9:00,2,9,12.54,78.76158153255716
1/13/2019 10:00,2,10,16.34,102.62872745151388
1/13/2019 11:00,2,11,19.0,119.33572959478359
1/13/2019 12:00,2,12,22.42,140.81616092184464
1/13/2019 13:00,2,13,25.84,162.29659224890568
1/13/2019 14:00,2,14,28.12,176.61687980027972
1/13/2019 15:00,2,15,30.02,188.55045275975806
1/13/2019 16:00,2,16,30.78,193.32388194354942
1/13/2019 17:00,2,17,31.54,198.09731112734073
1/13/2019 18:00,2,18,30.4,190.93716735165373
1/13/2019 19:00,2,19,28.5,179.0035943921754
1/13/2019 20:00,2,20,25.46,159.90987765701001
1/13/2019 21:00,2,21,22.04,138.42944632994895
1/13/2019 22:00,2,22,18.24,114.56230041099224
1/13/2019 23:00,2,23,15.96,100.24201285961821
1/14/2019 0:00,0,0,12.92,81.14829612445284
1/14/2019 1:00,0,1,9.88,62.05457938928747
1/14/2019 2:00,0,2,9.12,57.28115020549612
1/14/2019 3:00,0,3,7.98,50.12100642980911
1/14/2019 4:00,0,4,7.22,45.347577246017764
1/14/2019 5:00,0,5,6.84,42.96086265412209
1/14/2019 6:00,0,6,7.22,45.347577246017764
1/14/2019 7:00,0,7,7.6,47.73429183791343
1/14/2019 8:00,0,8,10.26,64.44129398118314
1/14/2019 9:00,0,9,12.54,78.76158153255716
1/14/2019 10:00,0,10,16.34,102.62872745151388
1/14/2019 11:00,0,11,19.0,119.33572959478359
1/14/2019 12:00,0,12,22.42,140.81616092184464
1/14/2019 13:00,0,13,25.84,162.29659224890568
1/14/2019 14:00,0,14,28.12,176.61687980027972
1/14/2019 15:00,0,15,30.02,188.55045275975806
1/14/2019 16:00,0,16,30.78,193.32388194354942
1/14/2019 17:00,0,17,31.54,198.09731112734073
1/14/2019 18:00,0,18,30.4,190.93716735165373
1/14/2019 19:00,0,19,28.5,179.0035943921754
1/14/2019 20:00,0,20,25.46,159.90987765701001
1/14/2019 21:00,0,21,22.04,138.42944632994895
1/14/2019 22:00,0,22,18.24,114.56230041099224
1/14/2019 23:00,0,23,15.96,100.24201285961821
1/15/2019 0:00,0,0,12.92,81.14829612445284
1/15/2019 1:00,0,1,9.88,62.05457938928747
1/15/2019 2:00,0,2,9.12,57.28115020549612
1/15/2019 3:00,0,3,7.98,50.12100642980911
1/15/2019 4:00,0,4,7.22,45.347577246017764
1/15/2019 5:00,0,5,6.84,42.96086265412209
1/15/2019 6:00,0,6,7.22,45.347577246017764
1/15/2019 7:00,0,7,7.6,47.73429183791343
1/15/2019 8:00,0,8,10.26,64.44129398118314
1/15/2019 9:00,0,9,12.54,78.76158153255716
1/15/2019 10:00,0,10,16.34,102.62872745151388
1/15/2019 11:00,0,11,19.0,119.33572959478359
1/15/2019 12:00,0,12,22.42,140.81616092184464
1/15/2019 13:00,0,13,25.84,162.29659224890568
1/15/2019 14:00,0,14,28.12,176.61687980027972
1/15/2019 15:00,0,15,30.02,188.55045275975806
1/15/2019 16:00,0,16,30.78,193.32388194354942
1/15/2019 17:00,0,17,31.54,198.09731112734073
1/15/2019 18:00,0,18,30.4,190.93716735165373
1/15/2019 19:00,0,19,28.5,179.0035943921754
1/15/2019 20:00,0,20,25.46,159.90987765701001
1/15/2019 21:00,0,21,22.04,138.42944632994895
1/15/2019 22:00,0,22,18.24,114.56230041099224
1/15/2019 23:00,0,23,15.96,100.24201285961821
1/16/2019 0:00,0,0,12.92,81.14829612445284
1/16/2019 1:00,0,1,9.88,62.05457938928747
1/16/2019 2:00,0,2,9.12,57.28115020549612
1/16/2019 3:00,0,3,7.98,50.12100642980911
1/16/2019 4:00,0,4,7.22,45.347577246017764
1/16/2019 5:00,0,5,6.84,42.96086265412209
1/16/2019 6:00,0,6,7.22,45.347577246017764
1/16/2019 7:00,0,7,7.6,47.73429183791343
1/16/2019 8:00,0,8,10.26,64.44129398118314
1/16/2019 9:00,0,9,12.54,78.76158153255716
1/16/2019 10:00,0,10,16.34,102.62872745151388
1/16/2019 11:00,0,11,19.0,119.33572959478359
1/16/2019 12:00,0,12,22.42,140.81616092184464
1/16/2019 13:00,0,13,25.84,162.29659224890568
1/16/2019 14:00,0,14,28.12,176.61687980027972
1/16/2019 15:00,0,15,30.02,188.55045275975806
1/16/2019 16:00,0,16,30.78,193.32388194354942
1/16/2019 17:00,0,17,31.54,198.09731112734073
1/16/2019 18:00,0,18,30.4,190.93716735165373
1/16/2019 19:00,0,19,28.5,179.0035943921754
1/16/2019 20:00,0,20,25.46,159.90987765701001
1/16/2019 21:00,0,21,22.04,138.42944632994895
1/16/2019 22:00,0,22,18.24,114.56230041099224
1/16/2019 23:00,0,23,15.96,100.24201285961821
1/17/2019 0:00,0,0,12.92,81.14829612445284
1/17/2019 1:00,0,1,9.88,62.05457938928747
1/17/2019 2:00,0,2,9.12,57.28115020549612
1/17/2019 3:00,0,3,7.98,50.12100642980911
1/17/2019 4:00,0,4,7.22,45.347577246017764
1/17/2019 5:00,0,5,6.84,42.96086265412209
1/17/2019 6:00,0,6,7.22,45.347577246017764
1/17/2019 7:00,0,7,7.6,47.73429183791343
1/17/2019 8:00,0,8,10.26,64.44129398118314
1/17/2019 9:00,0,9,12.54,78.76158153255716
1/17/2019 10:00,0,10,16.34,102.62872745151388
1/17/2019 11:00,0,11,19.0,119.33572959478359
1/17/2019 12:00,0,12,22.42,140.81616092184464
1/17/2019 13:00,0,13,25.84,162.29659224890568
1/17/2019 14:00,0,14,28.12,176.61687980027972
1/17/2019 15:00,0,15,30.02,188.55045275975806
1/17/2019 16:00,0,16,30.78,193.32388194354942
1/17/2019 17:00,0,17,31.54,198.09731112734073
1/17/2019 18:00,0,18,30.4,190.93716735165373
1/17/2019 19:00,0,19,28.5,179.0035943921754
1/17/2019 20:00,0,20,25.46,159.90987765701001
1/17/2019 21:00,0,21,22.04,138.42944632994895
1/17/2019 22:00,0,22,18.24,114.56230041099224
1/17/2019 23:00,0,23,15.96,100.24201285961821
1/18/2019 0:00,0,0,12.92,81.14829612445284
1/18/2019 1:00,0,1,9.88,62.05457938928747
1/18/2019 2:00,0,2,9.12,57.28115020549612
1/18/2019 3:00,0,3,7.98,50.12100642980911
1/18/2019 4:00,0,4,7.22,45.347577246017764
1/18/2019 5:00,0,5,6.84,42.96086265412209
1/18/2019 6:00,0,6,7.22,45.347577246017764
1/18/2019 7:00,0,7,7.6,47.73429183791343
1/18/2019 8:00,0,8,10.26,64.44129398118314
1/18/2019 9:00,0,9,12.54,78.76158153255716
1/18/2019 10:00,0,10,16.34,102.62872745151388
1/18/2019 11:00,0,11,19.0,119.33572959478359
1/18/2019 12:00,0,12,22.42,140.81616092184464
1/18/2019 13:00,0,13,25.84,162.29659224890568
1/18/2019 14:00,0,14,28.12,176.61687980027972
1/18/2019 15:00,0,15,30.02,188.55045275975806
1/18/2019 16:00,0,16,30.78,193.32388194354942
1/18/2019 17:00,0,17,31.54,198.09731112734073
1/18/2019 18:00,0,18,30.4,190.93716735165373
1/18/2019 19:00,0,19,28.5,179.0035943921754
1/18/2019 20:00,0,20,25.46,159.90987765701001
1/18/2019 21:00,0,21,22.04,138.42944632994895
1/18/2019 22:00,0,22,18.24,114.56230041099224
1/18/2019 23:00,0,23,15.96,100.24201285961821
1/19/2019 0:00,1,0,12.92,81.14829612445284
1/19/2019 1:00,1,1,9.88,62.05457938928747
1/19/2019 2:00,1,2,9.12,57.28115020549612
1/19/2019 3:00,1,3,7.98,50.12100642980911
1/19/2019 4:00,1,4,7.22,45.347577246017764
1/19/2019 5:00,1,5,6.84,42.96086265412209
1/19/2019 6:00,1,6,7.22,45.347577246017764
1/19/2019 7:00,1,7,7.6,47.73429183791343
1/19/2019 8:00,1,8,10.26,64.44129398118314
1/19/2019 9:00,1,9,12.54,78.76158153255716
1/19/2019 10:00,1,10,16.34,102.62872745151388
1/19/2019 11:00,1,11,19.0,119.33572959478359
1/19/2019 12:00,1,12,22.42,140.81616092184464
1/19/2019 13:00,1,13,25.84,162.29659224890568
1/19/2019 14:00,1,14,28.12,176.61687980027972
1/19/2019 15:00,1,15,30.02,188.55045275975806
1/19/2019 16:00,1,16,30.78,193.32388194354942
1/19/2019 17:00,1,17,31.54,198.09731112734073
1/19/2019 18:00,1,18,30.4,190.93716735165373
1/19/2019 19:00,1,19,28.5,179.0035943921754
1/19/2019 20:00,1,20,25.46,159.90987765701001
1/19/2019 21:00,1,21,22.04,138.42944632994895
1/19/2019 22:00,1,22,18.24,114.56230041099224
1/19/2019 23:00,1,23,15.96,100.24201285961821
1/20/2019 0:00,2,0,12.92,81.14829612445284
1/20/2019 1:00,2,1,9.88,62.05457938928747
1/20/2019 2:00,2,2,9.12,57.28115020549612
1/20/2019 3:00,2,3,7.98,50.12100642980911
1/20/2019 4:00,2,4,7.22,45.347577246017764
1/20/2019 5:00,2,5,6.84,42.96086265412209
1/20/2019 6:00,2,6,7.22,45.347577246017764
1/20/2019 7:00,2,7,7.6,47.73429183791343
1/20/2019 8:00,2,8,10.26,64.44129398118314
1/20/2019 9:00,2,9,12.54,78.76158153255716
1/20/2019 10:00,2,10,16.34,102.62872745151388
1/20/2019 11:00,2,11,19.0,119.33572959478359
1/20/2019 12:00,2,12,22.42,140.81616092184464
1/20/2019 13:00,2,13,25.84,162.29659224890568
1/20/2019 14:00,2,14,28.12,176.61687980027972
1/20/2019 15:00,2,15,30.02,188.55045275975806
1/20/2019 16:00,2,16,30.78,193.32388194354942
1/20/2019 17:00,2,17,31.54,198.09731112734073
1/20/2019 18:00,2,18,30.4,190.93716735165373
1/20/2019 19:00,2,19,28.5,179.0035943921754
1/20/2019 20:00,2,20,25.46,159.90987765701001
1/20/2019 21:00,2,21,22.04,138.42944632994895
1/20/2019 22:00,2,22,18.24,114.56230041099224
1/20/2019 23:00,2,23,15.96,100.24201285961821
1/21/2019 0:00,0,0,12.92,81.14829612445284
1/21/2019 1:00,0,1,9.88,62.05457938928747
1/21/2019 2:00,0,2,9.12,57.28115020549612
1/21/2019 3:00,0,3,7.98,50.12100642980911
1/21/2019 4:00,0,4,7.22,45.347577246017764
1/21/2019 5:00,0,5,6.84,42.96086265412209
1/21/2019 6:00,0,6,7.22,45.347577246017764
1/21/2019 7:00,0,7,7.6,47.73429183791343
1/21/2019 8:00,0,8,10.26,64.44129398118314
1/21/2019 9:00,0,9,12.54,78.76158153255716
1/21/2019 10:00,0,10,16.34,102.62872745151388
1/21/2019 11:00,0,11,19.0,119.33572959478359
1/21/2019 12:00,0,12,22.42,140.81616092184464
1/21/2019 13:00,0,13,25.84,162.29659224890568
1/21/2019 14:00,0,14,28.12,176.61687980027972
1/21/2019 15:00,0,15,30.02,188.55045275975806
1/21/2019 16:00,0,16,30.78,193.32388194354942
1/21/2019 17:00,0,17,31.54,198.09731112734073
1/21/2019 18:00,0,18,30.4,190.93716735165373
1/21/2019 19:00,0,19,28.5,179.0035943921754
1/21/2019 20:00,0,20,25.46,159.90987765701001
1/21/2019 21:00,0,21,22.04,138.42944632994895
1/21/2019 22:00,0,22,18.24,114.56230041099224
1/21/2019 23:00,0,23,15.96,100.24201285961821
1/22/2019 0:00,0,0,12.92,81.14829612445284
1/22/2019 1:00,0,1,9.88,62.05457938928747
1/22/2019 2:00,0,2,9.12,57.28115020549612
1/22/2019 3:00,0,3,7.98,50.12100642980911
1/22/2019 4:00,0,4,7.22,45.347577246017764
1/22/2019 5:00,0,5,6.84,42.96086265412209
1/22/2019 6:00,0,6,7.22,45.347577246017764
1/22/2019 7:00,0,7,7.6,47.73429183791343
1/22/2019 8:00,0,8,10.26,64.44129398118314
1/22/2019 9:00,0,9,12.54,78.76158153255716
1/22/2019 10:00,0,10,16.34,102.62872745151388
1/22/2019 11:00,0,11,19.0,119.33572959478359
1/22/2019 12:00,0,12,22.42,140.81616092184464
