timestamp,DE2,DE9,DEA,DEE
2019-11-05 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-05 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-05 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-05 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-06 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-06 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-06 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-06 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-06 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-06 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-06 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-07 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
